CustomerID,Recency,Frequency,Monetary,AverageOrderValue,ChurnProbability,RiskTier
16079,17,3,1352.0,450.67,0.004,Medium Risk
18167,23,3,1384.86,461.62,0.004,Medium Risk
16669,24,3,1348.88,449.63,0.004,Medium Risk
14856,36,3,1290.53,430.18,0.004,Medium Risk
16811,5,2,547.07,273.54,0.004,Medium Risk
15065,38,4,3158.13,789.53,0.004,Medium Risk
16464,20,3,1298.66,432.89,0.004,Medium Risk
14383,38,3,1247.69,415.9,0.004,Medium Risk
14649,5,4,1402.59,350.65,0.004,Medium Risk
15048,65,4,381.0,95.25,0.004,Medium Risk
17516,15,5,764.88,152.98,0.004,Medium Risk
16076,3,10,2234.73,223.47,0.004,Medium Risk
13632,25,5,2118.93,423.79,0.004,Medium Risk
15215,47,3,734.94,244.98,0.004,Medium Risk
13389,11,3,797.96,265.99,0.004,Medium Risk
14609,72,4,601.56,150.39,0.004,Medium Risk
17119,3,2,606.91,303.46,0.004,Medium Risk
16311,18,2,616.26,308.13,0.004,Medium Risk
18217,29,2,621.75,310.88,0.004,Medium Risk
13276,64,2,590.93,295.47,0.004,Medium Risk
17545,43,3,642.32,214.11,0.004,Medium Risk
15573,32,2,591.19,295.59,0.004,Medium Risk
14284,31,2,595.25,297.62,0.004,Medium Risk
13822,6,2,632.0,316.0,0.004,Medium Risk
13914,12,2,626.45,313.23,0.004,Medium Risk
14761,59,2,255.9,127.95,0.004,Medium Risk
14971,35,3,1097.98,365.99,0.004,Medium Risk
13521,1,3,1071.73,357.24,0.004,Medium Risk
15692,28,1,191.04,191.04,0.004,Medium Risk
17233,35,1,190.88,190.88,0.004,Medium Risk
16887,35,1,192.33,192.33,0.004,Medium Risk
14087,3,1,191.47,191.47,0.004,Medium Risk
15114,30,10,2760.56,276.06,0.004,Medium Risk
14754,45,2,638.05,319.02,0.004,Medium Risk
15793,15,3,965.61,321.87,0.004,Medium Risk
14475,72,3,925.85,308.62,0.004,Medium Risk
16511,22,3,918.33,306.11,0.004,Medium Risk
15799,76,3,884.14,294.71,0.004,Medium Risk
14075,5,3,942.26,314.09,0.004,Medium Risk
18149,51,3,612.08,204.03,0.004,Medium Risk
16518,61,2,484.32,242.16,0.004,Medium Risk
15312,75,4,924.85,231.21,0.004,Medium Risk
13196,11,4,1797.78,449.44,0.004,Medium Risk
13157,49,4,1741.22,435.3,0.004,Medium Risk
13638,16,1,122.64,122.64,0.004,Medium Risk
16988,5,1,126.12,126.12,0.004,Medium Risk
13522,30,1,125.8,125.8,0.004,Medium Risk
17148,52,1,124.88,124.88,0.004,Medium Risk
17359,11,1,127.86,127.86,0.004,Medium Risk
14861,52,1,125.79,125.79,0.004,Medium Risk
15017,34,1,125.58,125.58,0.004,Medium Risk
16569,3,1,124.2,124.2,0.004,Medium Risk
17297,17,1,128.18,128.18,0.004,Medium Risk
15463,29,1,126.14,126.14,0.004,Medium Risk
16164,17,3,822.48,274.16,0.004,Medium Risk
16900,17,3,887.11,295.7,0.004,Medium Risk
17783,72,2,283.47,141.74,0.004,Medium Risk
15787,26,3,933.26,311.09,0.004,Medium Risk
16040,65,3,1313.55,437.85,0.004,Medium Risk
16639,31,3,1257.51,419.17,0.004,Medium Risk
14810,41,11,2085.33,189.58,0.004,Medium Risk
14710,14,4,599.48,149.87,0.004,Medium Risk
13558,6,4,594.52,148.63,0.004,Medium Risk
18265,72,2,801.51,400.76,0.004,Medium Risk
15801,46,3,1063.95,354.65,0.004,Medium Risk
16533,19,3,1082.81,360.94,0.004,Medium Risk
15933,21,3,1107.46,369.15,0.004,Medium Risk
13726,39,2,1079.66,539.83,0.004,Medium Risk
13405,74,3,572.45,190.82,0.004,Medium Risk
14379,44,2,348.1,174.05,0.004,Medium Risk
17255,41,2,291.48,145.74,0.004,Medium Risk
17080,22,2,287.62,143.81,0.004,Medium Risk
18080,19,2,1231.5,615.75,0.004,Medium Risk
17462,60,2,675.69,337.84,0.004,Medium Risk
17733,39,2,692.19,346.1,0.004,Medium Risk
17190,59,2,444.74,222.37,0.004,Medium Risk
17031,12,2,380.35,190.18,0.004,Medium Risk
14272,74,2,437.96,218.98,0.004,Medium Risk
16824,16,2,460.64,230.32,0.004,Medium Risk
13589,15,2,379.65,189.82,0.004,Medium Risk
15505,53,5,3610.96,722.19,0.004,Medium Risk
13644,16,4,2624.26,656.06,0.004,Medium Risk
13159,9,4,1429.35,357.34,0.004,Medium Risk
13095,71,1,74.4,74.4,0.004,Medium Risk
13938,35,1,71.66,71.66,0.004,Medium Risk
13808,6,5,1747.66,349.53,0.004,Medium Risk
17073,18,4,1446.09,361.52,0.004,Medium Risk
16468,74,1,74.9,74.9,0.004,Medium Risk
13403,18,1,75.0,75.0,0.004,Medium Risk
16171,59,1,73.2,73.2,0.004,Medium Risk
12952,6,4,1387.79,346.95,0.004,Medium Risk
17490,1,7,2092.32,298.9,0.004,Medium Risk
14482,18,6,2022.81,337.14,0.004,Medium Risk
16869,23,4,817.12,204.28,0.004,Medium Risk
13516,21,3,1389.41,463.14,0.004,Medium Risk
13473,61,2,422.64,211.32,0.004,Medium Risk
14233,49,4,1462.72,365.68,0.004,Medium Risk
15240,45,5,1706.57,341.31,0.004,Medium Risk
17564,24,3,454.01,151.34,0.004,Medium Risk
18209,29,1,139.1,139.1,0.003,Medium Risk
17669,43,7,3406.72,486.67,0.003,Medium Risk
13901,72,5,2867.2,573.44,0.003,Medium Risk
14824,10,4,1127.71,281.93,0.003,Medium Risk
16103,7,6,1429.64,238.27,0.003,Medium Risk
16208,45,2,664.26,332.13,0.003,Medium Risk
12849,31,2,1010.29,505.14,0.003,Medium Risk
15990,44,2,792.11,396.06,0.003,Medium Risk
16689,76,2,422.6,211.3,0.003,Medium Risk
18150,32,3,566.58,188.86,0.003,Medium Risk
17360,17,3,568.24,189.41,0.003,Medium Risk
13946,79,3,561.57,187.19,0.003,Medium Risk
18081,36,3,343.45,114.48,0.003,Medium Risk
14500,88,3,356.85,118.95,0.003,Medium Risk
13637,52,3,804.3,268.1,0.003,Medium Risk
17416,30,7,6893.42,984.77,0.003,Medium Risk
13447,23,3,1129.14,376.38,0.003,Medium Risk
14865,7,2,52.2,26.1,0.003,Medium Risk
17637,31,2,547.06,273.53,0.003,Medium Risk
15125,25,15,11528.48,768.57,0.003,Medium Risk
17878,44,1,379.45,379.45,0.003,Medium Risk
15471,2,1,454.48,454.48,0.003,Medium Risk
15524,25,1,440.0,440.0,0.003,Medium Risk
15957,32,1,428.89,428.89,0.003,Medium Risk
16982,61,1,384.06,384.06,0.003,Medium Risk
17623,33,1,527.05,527.05,0.003,Medium Risk
17614,57,1,386.32,386.32,0.003,Medium Risk
18164,37,1,399.65,399.65,0.003,Medium Risk
17936,5,1,380.13,380.13,0.003,Medium Risk
13721,36,1,524.14,524.14,0.003,Medium Risk
15837,65,1,391.98,391.98,0.003,Medium Risk
14752,44,1,389.64,389.64,0.003,Medium Risk
15368,21,1,446.94,446.94,0.003,Medium Risk
17205,54,1,384.08,384.08,0.003,Medium Risk
15551,37,1,436.06,436.06,0.003,Medium Risk
15592,47,1,388.58,388.58,0.003,Medium Risk
18006,23,1,444.68,444.68,0.003,Medium Risk
16204,23,1,384.18,384.18,0.003,Medium Risk
14638,51,1,443.6,443.6,0.003,Medium Risk
17052,28,1,399.09,399.09,0.003,Medium Risk
12824,60,1,397.12,397.12,0.003,Medium Risk
15269,24,1,408.8,408.8,0.003,Medium Risk
13359,64,1,439.56,439.56,0.003,Medium Risk
13352,60,1,397.98,397.98,0.003,Medium Risk
16198,75,1,400.68,400.68,0.003,Medium Risk
15275,38,1,615.14,615.14,0.003,Medium Risk
15158,45,1,401.4,401.4,0.003,Medium Risk
14382,26,1,615.49,615.49,0.003,Medium Risk
13602,65,1,428.89,428.89,0.003,Medium Risk
15553,60,1,428.93,428.93,0.003,Medium Risk
17712,45,1,522.91,522.91,0.003,Medium Risk
15099,84,1,410.48,410.48,0.003,Medium Risk
15127,66,1,406.53,406.53,0.003,Medium Risk
17379,11,1,389.72,389.72,0.003,Medium Risk
16025,30,1,439.66,439.66,0.003,Medium Risk
16613,70,1,618.59,618.59,0.003,Medium Risk
15664,51,1,386.43,386.43,0.003,Medium Risk
16602,36,1,528.08,528.08,0.003,Medium Risk
15450,30,1,429.84,429.84,0.003,Medium Risk
13245,51,1,430.5,430.5,0.003,Medium Risk
14093,12,1,433.86,433.86,0.003,Medium Risk
12890,24,1,376.72,376.72,0.003,Medium Risk
16909,72,1,379.14,379.14,0.003,Medium Risk
15360,40,1,427.93,427.93,0.003,Medium Risk
17180,56,4,783.97,195.99,0.003,Medium Risk
15330,32,2,714.96,357.48,0.003,Medium Risk
15274,4,2,716.57,358.28,0.003,Medium Risk
15272,57,2,721.94,360.97,0.003,Medium Risk
13486,78,3,1122.41,374.14,0.003,Medium Risk
13416,44,2,712.5,356.25,0.003,Medium Risk
17680,24,1,184.4,184.4,0.003,Medium Risk
16914,36,1,183.76,183.76,0.003,Medium Risk
16680,43,1,183.7,183.7,0.003,Medium Risk
16433,28,1,184.26,184.26,0.003,Medium Risk
16671,28,3,1692.27,564.09,0.003,Medium Risk
16210,2,18,21086.3,1171.46,0.003,Medium Risk
13426,1,10,3641.32,364.13,0.003,Medium Risk
16904,4,16,3653.75,228.36,0.003,Medium Risk
14298,8,44,51527.3,1171.08,0.003,Medium Risk
17238,3,17,3719.1,218.77,0.003,Medium Risk
17857,4,23,26879.04,1168.65,0.003,Medium Risk
14282,3,15,3701.44,246.76,0.003,Medium Risk
15845,18,8,3711.77,463.97,0.003,Medium Risk
13148,29,12,3683.26,306.94,0.003,Medium Risk
12993,23,4,414.76,103.69,0.003,Medium Risk
12990,31,3,409.5,136.5,0.003,Medium Risk
14198,18,4,701.4,175.35,0.003,Medium Risk
14111,14,4,692.85,173.21,0.003,Medium Risk
15669,40,4,684.34,171.08,0.003,Medium Risk
13771,64,4,2634.45,658.61,0.003,Medium Risk
14434,22,6,1372.8,228.8,0.003,Medium Risk
14495,51,2,123.8,61.9,0.003,Medium Risk
17186,47,2,144.0,72.0,0.003,Medium Risk
17633,31,4,1324.84,331.21,0.003,Medium Risk
14720,6,3,663.81,221.27,0.003,Medium Risk
15951,9,2,708.22,354.11,0.003,Medium Risk
15053,5,3,693.95,231.32,0.003,Medium Risk
13147,10,4,712.8,178.2,0.003,Medium Risk
16872,77,3,680.02,226.67,0.003,Medium Risk
16157,16,3,656.69,218.9,0.003,Medium Risk
13736,5,2,729.8,364.9,0.003,Medium Risk
16488,33,3,498.8,166.27,0.003,Medium Risk
16361,10,4,891.21,222.8,0.003,Medium Risk
12936,17,4,1063.9,265.98,0.003,Medium Risk
15288,43,5,2306.52,461.3,0.003,Medium Risk
13565,19,2,240.22,120.11,0.003,Medium Risk
12928,35,5,2062.7,412.54,0.003,Medium Risk
14498,43,5,1957.32,391.46,0.003,Medium Risk
16596,16,2,250.15,125.08,0.003,Medium Risk
16409,36,5,2022.98,404.6,0.003,Medium Risk
16150,43,5,2053.02,410.6,0.003,Medium Risk
16153,50,5,1824.23,364.85,0.003,Medium Risk
17181,57,2,239.92,119.96,0.003,Medium Risk
16633,17,6,2883.1,480.52,0.003,Medium Risk
18173,87,4,2106.84,526.71,0.003,Medium Risk
13015,53,5,3339.64,667.93,0.003,Medium Risk
14163,87,4,2445.91,611.48,0.003,Medium Risk
14005,10,5,2874.72,574.94,0.003,Medium Risk
14128,61,2,637.5,318.75,0.003,Medium Risk
13397,73,5,1544.13,308.83,0.003,Medium Risk
16394,57,5,1555.34,311.07,0.003,Medium Risk
13213,57,5,1520.58,304.12,0.003,Medium Risk
16637,32,4,1154.47,288.62,0.003,Medium Risk
14054,65,1,92.46,92.46,0.003,Medium Risk
18249,17,1,95.34,95.34,0.003,Medium Risk
14642,59,1,96.12,96.12,0.003,Medium Risk
17538,26,1,98.42,98.42,0.003,Medium Risk
18033,65,1,93.82,93.82,0.003,Medium Risk
17913,59,2,408.65,204.32,0.003,Medium Risk
15428,15,1,93.78,93.78,0.003,Medium Risk
12984,19,1,97.5,97.5,0.003,Medium Risk
17895,44,1,95.45,95.45,0.003,Medium Risk
13160,22,1,91.8,91.8,0.003,Medium Risk
14946,14,1,100.9,100.9,0.003,Medium Risk
17427,72,1,100.8,100.8,0.003,Medium Risk
16516,30,1,101.7,101.7,0.003,Medium Risk
14621,1,5,1788.36,357.67,0.003,Medium Risk
18235,72,3,1796.48,598.83,0.003,Medium Risk
13048,14,4,1819.41,454.85,0.003,Medium Risk
14608,4,4,1785.15,446.29,0.003,Medium Risk
17092,50,4,1774.03,443.51,0.003,Medium Risk
15594,16,5,1771.78,354.36,0.003,Medium Risk
15950,32,4,1744.71,436.18,0.003,Medium Risk
15116,18,4,1352.75,338.19,0.003,Medium Risk
16463,21,4,1422.4,355.6,0.003,Medium Risk
15411,26,4,1348.93,337.23,0.003,Medium Risk
14859,13,4,1353.74,338.44,0.003,Medium Risk
14179,41,2,701.57,350.78,0.003,Medium Risk
17274,35,1,107.82,107.82,0.003,Medium Risk
14661,27,1,107.95,107.95,0.003,Medium Risk
16106,66,1,108.38,108.38,0.003,Medium Risk
17750,5,9,1710.45,190.05,0.003,Medium Risk
13510,1,4,1791.56,447.89,0.003,Medium Risk
15815,64,5,2100.6,420.12,0.003,Medium Risk
16007,48,4,1693.81,423.45,0.003,Medium Risk
13908,80,4,2369.55,592.39,0.003,Medium Risk
16929,4,7,1295.39,185.06,0.003,Medium Risk
17386,8,6,2686.42,447.74,0.003,Medium Risk
14691,31,5,2114.33,422.87,0.003,Medium Risk
15089,10,6,2420.84,403.47,0.003,Medium Risk
16496,9,3,1599.52,533.17,0.003,Medium Risk
16169,8,4,1822.97,455.74,0.003,Medium Risk
16618,31,5,2647.59,529.52,0.003,Medium Risk
16126,29,4,6287.77,1571.94,0.003,Medium Risk
15111,29,3,1567.48,522.49,0.003,Medium Risk
14216,3,4,1839.3,459.82,0.003,Medium Risk
15814,17,4,1945.33,486.33,0.003,Medium Risk
14175,60,3,3222.3,1074.1,0.003,Medium Risk
13883,11,5,2674.48,534.9,0.003,Medium Risk
15993,9,7,2777.67,396.81,0.003,Medium Risk
13297,8,4,2089.85,522.46,0.003,Medium Risk
16224,57,4,1295.3,323.82,0.003,Medium Risk
17894,72,8,1118.96,139.87,0.003,Medium Risk
15827,73,14,1836.09,131.15,0.003,Medium Risk
14503,3,6,3543.26,590.54,0.003,Medium Risk
17034,16,3,745.52,248.51,0.003,Medium Risk
13417,5,2,640.83,320.42,0.003,Medium Risk
16279,21,3,1502.78,500.93,0.003,Medium Risk
13524,41,5,680.18,136.04,0.003,Medium Risk
14427,50,2,363.34,181.67,0.003,Medium Risk
14883,19,6,761.59,126.93,0.003,Medium Risk
14664,20,2,636.24,318.12,0.003,Medium Risk
14178,9,7,1600.26,228.61,0.003,Medium Risk
14554,10,4,2279.49,569.87,0.003,Medium Risk
16386,29,2,302.57,151.28,0.003,Medium Risk
13379,26,3,572.56,190.85,0.003,Medium Risk
17139,16,12,10650.77,887.56,0.003,Medium Risk
17049,3,9,5655.03,628.34,0.003,Medium Risk
17323,15,7,906.52,129.5,0.003,Medium Risk
15434,8,5,1041.48,208.3,0.003,Medium Risk
18221,22,5,1041.61,208.32,0.003,Medium Risk
16682,5,5,1028.0,205.6,0.003,Medium Risk
18184,15,1,49.8,49.8,0.003,Medium Risk
16932,53,1,150.23,150.23,0.003,Medium Risk
16337,37,1,151.05,151.05,0.003,Medium Risk
12939,64,8,11581.8,1447.72,0.003,Medium Risk
14204,2,1,150.61,150.61,0.003,Medium Risk
14073,32,1,151.04,151.04,0.003,Medium Risk
17286,22,1,151.37,151.37,0.003,Medium Risk
13697,39,1,151.3,151.3,0.003,Medium Risk
13266,11,12,3834.26,319.52,0.003,Medium Risk
17018,41,2,920.1,460.05,0.003,Medium Risk
14794,3,7,1319.91,188.56,0.003,Medium Risk
17371,17,3,418.4,139.47,0.003,Medium Risk
13165,46,2,1021.48,510.74,0.003,Medium Risk
16560,27,2,841.41,420.7,0.003,Medium Risk
16470,52,4,752.77,188.19,0.003,Medium Risk
16367,37,2,800.67,400.34,0.003,Medium Risk
17830,2,3,398.7,132.9,0.003,Medium Risk
15916,16,8,1502.86,187.86,0.003,Medium Risk
13890,1,10,1883.81,188.38,0.003,Medium Risk
13894,24,3,564.62,188.21,0.003,Medium Risk
12970,7,4,405.47,101.37,0.003,Medium Risk
13329,32,2,789.0,394.5,0.003,Medium Risk
13939,23,3,568.55,189.52,0.003,Medium Risk
13029,31,3,1247.5,415.83,0.003,Medium Risk
15822,3,2,885.47,442.74,0.003,Medium Risk
15227,37,5,1219.4,243.88,0.003,Medium Risk
17572,71,4,226.75,56.69,0.003,Medium Risk
14806,75,1,193.39,193.39,0.003,Medium Risk
17816,37,4,36.56,9.14,0.003,Medium Risk
16847,43,1,193.44,193.44,0.003,Medium Risk
17010,18,1,195.36,195.36,0.003,Medium Risk
14704,11,9,1493.96,166.0,0.003,Medium Risk
17475,79,1,194.37,194.37,0.003,Medium Risk
15036,72,3,429.56,143.19,0.003,Medium Risk
14789,29,1,197.64,197.64,0.003,Medium Risk
16500,5,6,400.86,66.81,0.003,Medium Risk
13436,2,1,196.89,196.89,0.003,Medium Risk
13092,71,5,477.83,95.57,0.003,Medium Risk
13606,29,3,276.75,92.25,0.003,Medium Risk
17383,4,1,193.39,193.39,0.003,Medium Risk
14666,24,1,195.25,195.25,0.003,Medium Risk
14098,37,1,147.35,147.35,0.002,Medium Risk
17030,64,1,146.87,146.87,0.002,Medium Risk
14968,30,1,147.59,147.59,0.002,Medium Risk
15435,22,1,149.29,149.29,0.002,Medium Risk
13200,19,4,870.09,217.52,0.002,Medium Risk
17703,35,3,798.74,266.25,0.002,Medium Risk
15608,28,4,1093.68,273.42,0.002,Medium Risk
18096,12,3,849.06,283.02,0.002,Medium Risk
15533,19,3,807.57,269.19,0.002,Medium Risk
14712,29,3,917.07,305.69,0.002,Medium Risk
16924,21,3,829.89,276.63,0.002,Medium Risk
14141,3,4,915.13,228.78,0.002,Medium Risk
15399,1,3,815.77,271.92,0.002,Medium Risk
16020,17,3,851.01,283.67,0.002,Medium Risk
16460,28,3,811.23,270.41,0.002,Medium Risk
14359,19,3,912.18,304.06,0.002,Medium Risk
13717,32,6,1445.01,240.84,0.002,Medium Risk
16187,32,15,6911.44,460.76,0.002,Medium Risk
17459,43,2,657.3,328.65,0.002,Medium Risk
13282,18,3,1132.14,377.38,0.002,Medium Risk
13772,34,3,1122.63,374.21,0.002,Medium Risk
13591,65,3,1117.13,372.38,0.002,Medium Risk
17653,37,4,1207.56,301.89,0.002,Medium Risk
16910,4,8,1508.96,188.62,0.002,Medium Risk
13860,1,5,1245.9,249.18,0.002,Medium Risk
16173,16,6,1418.32,236.39,0.002,Medium Risk
15132,18,5,977.93,195.59,0.002,Medium Risk
12933,24,3,607.53,202.51,0.002,Medium Risk
14214,31,5,1004.38,200.88,0.002,Medium Risk
16657,10,4,874.43,218.61,0.002,Medium Risk
13956,5,5,1019.27,203.85,0.002,Medium Risk
17042,3,5,1036.58,207.32,0.002,Medium Risk
17631,2,3,528.33,176.11,0.002,Medium Risk
14446,1,4,1010.35,252.59,0.002,Medium Risk
15421,59,4,950.36,237.59,0.002,Medium Risk
17351,36,3,587.15,195.72,0.002,Medium Risk
15452,30,3,528.48,176.16,0.002,Medium Risk
17096,15,4,1022.13,255.53,0.002,Medium Risk
13203,10,4,869.46,217.36,0.002,Medium Risk
14441,1,4,1712.89,428.22,0.002,Medium Risk
14297,18,4,1305.33,326.33,0.002,Medium Risk
15621,4,4,1293.03,323.26,0.002,Medium Risk
15478,40,2,1399.92,699.96,0.002,Medium Risk
15427,33,3,1430.54,476.85,0.002,Medium Risk
16648,43,1,290.66,290.66,0.002,Medium Risk
13449,24,1,291.88,291.88,0.002,Medium Risk
14954,12,1,294.85,294.85,0.002,Medium Risk
13504,64,1,295.93,295.93,0.002,Medium Risk
14953,25,1,285.67,285.67,0.002,Medium Risk
17977,29,1,288.14,288.14,0.002,Medium Risk
17636,19,1,285.56,285.56,0.002,Medium Risk
17201,54,1,289.78,289.78,0.002,Medium Risk
16432,64,1,287.4,287.4,0.002,Medium Risk
14191,2,13,4684.76,360.37,0.002,Medium Risk
15249,32,13,6688.46,514.5,0.002,Medium Risk
17719,38,15,5396.04,359.74,0.002,Medium Risk
16016,3,8,1465.51,183.19,0.002,Medium Risk
14878,13,9,1476.09,164.01,0.002,Medium Risk
14901,11,9,1421.29,157.92,0.002,Medium Risk
17666,4,2,728.16,364.08,0.002,Medium Risk
16036,87,2,758.92,379.46,0.002,Medium Risk
14869,9,2,721.45,360.72,0.002,Medium Risk
15103,31,2,703.36,351.68,0.002,Medium Risk
18172,15,20,7561.68,378.08,0.002,Medium Risk
17426,8,6,5037.26,839.54,0.002,Medium Risk
14292,8,9,4871.93,541.33,0.002,Medium Risk
15469,50,2,538.55,269.27,0.002,Medium Risk
18205,36,2,517.36,258.68,0.002,Medium Risk
17447,40,2,541.53,270.76,0.002,Medium Risk
17295,29,3,547.0,182.33,0.002,Medium Risk
18035,36,3,713.89,237.96,0.002,Medium Risk
13434,74,2,534.24,267.12,0.002,Medium Risk
14539,16,2,537.48,268.74,0.002,Medium Risk
17837,42,8,1541.23,192.65,0.002,Medium Risk
17557,14,3,541.46,180.49,0.002,Medium Risk
13318,1,3,640.76,213.59,0.002,Medium Risk
17461,23,3,735.82,245.27,0.002,Medium Risk
18257,39,8,2337.63,292.2,0.002,Medium Risk
16495,3,3,648.26,216.09,0.002,Medium Risk
16493,80,4,1351.63,337.91,0.002,Medium Risk
14239,43,11,2380.85,216.44,0.002,Medium Risk
13049,64,2,656.68,328.34,0.002,Medium Risk
14514,61,3,990.2,330.07,0.002,Medium Risk
12994,4,3,974.42,324.81,0.002,Medium Risk
16212,19,2,690.34,345.17,0.002,Medium Risk
14631,51,3,1006.98,335.66,0.002,Medium Risk
15449,26,3,974.52,324.84,0.002,Medium Risk
14759,5,3,1625.97,541.99,0.002,Medium Risk
17736,9,3,377.44,125.81,0.002,Medium Risk
14593,22,3,617.15,205.72,0.002,Medium Risk
16616,15,2,500.42,250.21,0.002,Medium Risk
17254,5,2,271.19,135.6,0.002,Medium Risk
15901,17,3,351.73,117.24,0.002,Medium Risk
18127,19,3,347.08,115.69,0.002,Medium Risk
16298,23,3,598.2,199.4,0.002,Medium Risk
16653,16,2,1212.66,606.33,0.002,Medium Risk
15088,21,2,1160.07,580.04,0.002,Medium Risk
17788,74,2,1117.9,558.95,0.002,Medium Risk
12985,1,2,1239.38,619.69,0.002,Medium Risk
14261,51,2,1163.45,581.72,0.002,Medium Risk
16332,28,7,1582.8,226.11,0.002,Medium Risk
14719,2,5,1581.84,316.37,0.002,Medium Risk
17612,53,6,2048.45,341.41,0.002,Medium Risk
16966,8,7,2154.97,307.85,0.002,Medium Risk
16426,2,10,1863.76,186.38,0.002,Medium Risk
15762,65,2,583.75,291.88,0.002,Medium Risk
18123,24,2,574.44,287.22,0.002,Medium Risk
13321,72,2,567.36,283.68,0.002,Medium Risk
16283,6,5,1570.81,314.16,0.002,Medium Risk
15952,34,4,781.91,195.48,0.002,Medium Risk
15117,15,5,1551.78,310.36,0.002,Medium Risk
16744,11,7,1291.91,184.56,0.002,Medium Risk
17589,60,4,2404.17,601.04,0.002,Medium Risk
13507,3,4,2479.16,619.79,0.002,Medium Risk
14285,21,4,1910.01,477.5,0.002,Medium Risk
13437,14,7,3408.06,486.87,0.002,Medium Risk
15674,73,5,2446.6,489.32,0.002,Medium Risk
14493,7,5,2383.24,476.65,0.002,Medium Risk
17702,30,4,1824.37,456.09,0.002,Medium Risk
13136,56,5,2607.61,521.52,0.002,Medium Risk
16341,25,4,1971.87,492.97,0.002,Medium Risk
16358,1,4,2027.5,506.88,0.002,Medium Risk
13115,12,4,2294.78,573.7,0.002,Medium Risk
16790,4,6,1545.62,257.6,0.002,Medium Risk
15473,14,7,1771.2,253.03,0.002,Medium Risk
13882,3,5,1191.13,238.23,0.002,Medium Risk
14698,2,5,1217.27,243.45,0.002,Medium Risk
14102,5,5,1105.88,221.18,0.002,Medium Risk
15031,4,4,653.19,163.3,0.002,Medium Risk
15105,18,7,2298.93,328.42,0.002,Medium Risk
13596,6,2,664.11,332.06,0.002,Medium Risk
16444,46,4,654.67,163.67,0.002,Medium Risk
15181,66,3,689.48,229.83,0.002,Medium Risk
16621,52,4,813.48,203.37,0.002,Medium Risk
16023,46,3,719.81,239.94,0.002,Medium Risk
15651,37,3,646.3,215.43,0.002,Medium Risk
13719,15,5,1041.68,208.34,0.002,Medium Risk
15582,25,3,682.91,227.64,0.002,Medium Risk
16728,46,4,1048.28,262.07,0.002,Medium Risk
17162,29,10,1715.46,171.55,0.002,Medium Risk
13509,9,7,979.72,139.96,0.002,Medium Risk
16915,9,6,621.68,103.61,0.002,Medium Risk
13184,15,10,1668.95,166.9,0.002,Medium Risk
15593,71,1,199.8,199.8,0.002,Medium Risk
18110,20,1,198.8,198.8,0.002,Medium Risk
13268,18,11,3174.75,288.61,0.002,Medium Risk
16987,3,7,1616.8,230.97,0.002,Medium Risk
13911,57,9,2580.91,286.77,0.002,Medium Risk
13980,60,1,200.14,200.14,0.002,Medium Risk
17950,72,3,482.2,160.73,0.002,Medium Risk
13322,17,1,199.48,199.48,0.002,Medium Risk
17549,24,2,148.86,74.43,0.002,Medium Risk
17442,37,6,2248.56,374.76,0.002,Medium Risk
14903,21,5,2795.33,559.07,0.002,Medium Risk
14257,64,5,3099.72,619.94,0.002,Medium Risk
15722,36,5,2211.21,442.24,0.002,Medium Risk
16080,82,2,217.16,108.58,0.002,Medium Risk
15714,12,2,330.03,165.02,0.002,Medium Risk
12895,42,2,372.8,186.4,0.002,Medium Risk
17330,23,2,363.9,181.95,0.002,Medium Risk
15949,17,2,364.72,182.36,0.002,Medium Risk
15281,59,9,2332.15,259.13,0.002,Medium Risk
14904,2,2,1025.44,512.72,0.001,Medium Risk
15977,17,2,1054.73,527.36,0.001,Medium Risk
16160,65,2,1025.44,512.72,0.001,Medium Risk
13032,52,2,1010.18,505.09,0.001,Medium Risk
13467,11,2,1071.91,535.96,0.001,Medium Risk
15763,32,2,1086.92,543.46,0.001,Medium Risk
16284,31,2,812.68,406.34,0.001,Medium Risk
16049,40,3,1074.81,358.27,0.001,Medium Risk
12879,45,3,573.22,191.07,0.001,Medium Risk
17512,29,10,2924.99,292.5,0.001,Medium Risk
14291,2,11,3883.25,353.02,0.001,Medium Risk
14592,35,3,557.94,185.98,0.001,Medium Risk
14530,26,6,2862.11,477.02,0.001,Medium Risk
16119,8,2,423.36,211.68,0.001,Medium Risk
15572,5,7,2533.42,361.92,0.001,Medium Risk
17014,8,3,583.43,194.48,0.001,Medium Risk
15306,64,3,1174.35,391.45,0.001,Medium Risk
13014,11,10,3466.28,346.63,0.001,Medium Risk
15344,1,3,563.94,187.98,0.001,Medium Risk
12885,63,3,1175.22,391.74,0.001,Medium Risk
14451,60,2,643.9,321.95,0.001,Medium Risk
16969,39,3,650.41,216.8,0.001,Medium Risk
14019,47,3,1421.61,473.87,0.001,Medium Risk
16762,20,3,1207.24,402.41,0.001,Medium Risk
18160,57,2,638.06,319.03,0.001,Medium Risk
16012,35,3,1415.29,471.76,0.001,Medium Risk
16383,75,2,643.76,321.88,0.001,Medium Risk
13461,39,3,1445.0,481.67,0.001,Medium Risk
13500,23,3,1166.77,388.92,0.001,Medium Risk
17779,21,3,650.32,216.77,0.001,Medium Risk
14315,45,6,2481.13,413.52,0.001,Medium Risk
18215,89,1,299.34,299.34,0.001,Medium Risk
12987,74,2,558.7,279.35,0.001,Medium Risk
15874,64,7,4405.88,629.41,0.001,Medium Risk
