CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue,TenureDays,Churned
13239,262,1,329.56,2011-03-23 10:25:00,2011-03-23 10:25:00,329.56,0,1
13240,96,4,663.65,2010-12-09 12:49:00,2011-09-04 14:08:00,165.91,269,1
13242,112,3,270.40000000000003,2011-05-10 12:26:00,2011-08-19 12:53:00,90.13,101,1
13243,203,1,585.12,2011-05-20 13:14:00,2011-05-20 13:14:00,585.12,0,1
13244,93,1,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,121.74,0,1
13245,51,1,430.5,2011-10-20 11:40:00,2011-10-20 11:40:00,430.5,0,0
13246,18,6,1961.52,2011-01-13 13:36:00,2011-11-21 16:50:00,326.92,312,0
13247,18,4,501.12,2011-09-18 11:31:00,2011-11-22 10:59:00,125.28,64,0
13248,125,2,465.68,2011-06-03 13:05:00,2011-08-07 12:40:00,232.84,64,1
13249,92,3,711.41,2011-03-23 15:26:00,2011-09-08 13:26:00,237.14,168,1
13253,157,2,1030.4,2011-01-04 15:43:00,2011-07-06 10:09:00,515.2,182,1
13255,9,2,399.51,2010-12-01 11:58:00,2011-11-30 13:14:00,199.76,364,0
13256,14,1,0.0,2011-11-25 15:57:00,2011-11-25 15:57:00,0.0,0,0
13258,12,3,672.83,2011-05-18 13:11:00,2011-11-28 09:31:00,224.28,193,0
13259,62,1,283.18,2011-10-09 10:48:00,2011-10-09 10:48:00,283.18,0,0
13260,61,1,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,557.62,0,0
13261,269,2,944.1,2011-02-27 10:41:00,2011-03-16 12:22:00,472.05,17,1
13262,263,1,200.29,2011-03-21 15:06:00,2011-03-21 15:06:00,200.29,0,1
13263,1,35,7436.93,2011-01-18 16:31:00,2011-12-08 13:59:00,212.48,323,0
13265,53,5,2092.66,2011-03-11 09:54:00,2011-10-17 15:02:00,418.53,220,0
13266,11,12,3834.2599999999998,2011-03-28 10:14:00,2011-11-28 14:39:00,319.52,245,0
13267,3,19,4521.49,2010-12-08 09:20:00,2011-12-07 11:12:00,237.97,364,0
13268,18,11,3174.75,2011-03-17 13:20:00,2011-11-22 11:51:00,288.61,249,0
13269,1,15,5343.28,2010-12-05 11:51:00,2011-12-08 14:53:00,356.22,368,0
13270,366,1,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,590.0,0,1
13271,37,1,211.49,2011-11-02 14:31:00,2011-11-02 14:31:00,211.49,0,0
13272,31,2,276.56,2011-09-11 12:06:00,2011-11-08 14:00:00,138.28,58,0
13273,113,1,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,138.98,0,1
13276,64,2,590.9300000000001,2011-09-01 10:03:00,2011-10-07 12:44:00,295.47,36,0
13277,16,4,258.4,2011-07-29 10:06:00,2011-11-24 09:21:00,64.6,117,0
13278,41,1,542.73,2011-10-30 11:49:00,2011-10-30 11:49:00,542.73,0,0
13279,78,1,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,137.75,0,0
13280,122,3,798.46,2011-01-06 17:10:00,2011-08-09 13:14:00,266.15,214,1
13282,18,3,1132.14,2011-05-03 12:03:00,2011-11-21 15:33:00,377.38,202,0
13283,60,2,93.66,2011-06-07 12:39:00,2011-10-11 09:50:00,46.83,125,0
13284,331,1,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,201.19,0,1
13285,23,4,2709.12,2011-02-22 17:13:00,2011-11-16 13:19:00,677.28,266,0
13291,156,1,361.11,2011-07-07 10:36:00,2011-07-07 10:36:00,361.11,0,1
13292,39,2,578.94,2011-02-28 15:00:00,2011-11-01 10:04:00,289.47,245,0
13294,190,2,873.74,2011-04-04 12:37:00,2011-06-03 08:54:00,436.87,59,1
13295,360,1,201.20000000000002,2010-12-15 11:21:00,2010-12-15 11:21:00,201.2,0,1
13296,137,1,87.4,2011-07-25 13:46:00,2011-07-25 13:46:00,87.4,0,1
13297,8,4,2089.85,2011-10-03 15:08:00,2011-12-02 09:32:00,522.46,59,0
13298,1,1,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,360.0,0,0
13299,268,1,142.5,2011-03-16 12:55:00,2011-03-16 12:55:00,142.5,0,1
13300,169,1,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,371.89,0,1
13301,104,4,618.09,2011-02-20 13:13:00,2011-08-28 11:25:00,154.52,188,1
13302,155,1,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,63.75,0,1
13304,351,1,300.42,2010-12-23 14:35:00,2010-12-23 14:35:00,300.42,0,1
13305,4,10,2000.86,2010-12-02 12:10:00,2011-12-05 15:15:00,200.09,368,0
13307,120,1,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,15.0,0,1
13308,23,3,1385.51,2011-05-20 13:13:00,2011-11-17 09:31:00,461.84,180,0
13309,7,5,1456.79,2011-02-04 12:29:00,2011-12-02 16:34:00,291.36,301,0
13310,28,3,1132.03,2011-01-19 14:50:00,2011-11-11 17:23:00,377.34,296,0
13311,4,2,598.57,2011-07-12 14:26:00,2011-12-05 12:55:00,299.29,145,0
13313,22,5,1555.3200000000002,2011-01-04 10:00:00,2011-11-17 16:48:00,311.06,317,0
13314,2,3,775.94,2011-09-27 10:20:00,2011-12-08 12:29:00,258.65,72,0
13316,37,4,5732.93,2011-03-30 13:01:00,2011-11-02 13:40:00,1433.23,217,0
13317,66,6,2273.68,2010-12-16 09:22:00,2011-10-04 13:35:00,378.95,292,0
13318,1,3,640.76,2011-11-02 13:26:00,2011-12-08 18:51:00,213.59,36,0
13319,5,26,10845.550000000001,2010-12-09 10:04:00,2011-12-04 13:34:00,417.14,360,0
13320,78,4,1532.2,2011-05-10 10:29:00,2011-09-22 18:07:00,383.05,135,0
13321,72,2,567.36,2011-09-14 15:18:00,2011-09-28 15:24:00,283.68,14,0
13322,17,1,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,199.48,0,0
13323,3,5,787.85,2011-09-16 13:23:00,2011-12-06 17:12:00,157.57,81,0
13324,36,10,7121.95,2010-12-14 09:50:00,2011-11-03 16:28:00,712.2,324,0
13325,82,1,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,675.3,0,0
13327,39,8,3627.77,2010-12-09 15:32:00,2011-11-01 10:21:00,453.47,326,0
13328,316,1,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,1308.48,0,1
13329,32,2,789.0,2010-12-08 10:11:00,2011-11-08 10:29:00,394.5,335,0
13330,93,3,1140.93,2011-01-28 10:08:00,2011-09-08 12:27:00,380.31,223,1
13332,14,1,350.90000000000003,2011-11-25 13:30:00,2011-11-25 13:30:00,350.9,0,0
13334,82,3,3502.32,2011-02-07 11:42:00,2011-09-18 15:21:00,1167.44,223,0
13336,77,1,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,795.12,0,0
13338,158,1,487.02,2011-07-05 09:06:00,2011-07-05 09:06:00,487.02,0,1
13339,201,1,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,860.12,0,1
13340,45,7,10736.48,2011-03-08 11:39:00,2011-10-25 13:15:00,1533.78,231,0
13341,261,1,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,775.85,0,1
13343,178,1,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,353.43,0,1
13344,68,3,2511.69,2011-03-07 10:28:00,2011-10-03 09:45:00,837.23,209,0
13345,288,1,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,389.5,0,1
13347,70,1,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,341.36,0,0
13348,64,1,233.76000000000002,2011-10-06 17:28:00,2011-10-06 17:28:00,233.76,0,0
13349,11,1,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,247.32,0,0
13350,16,2,979.12,2011-09-21 13:33:00,2011-11-23 16:33:00,489.56,63,0
13351,66,1,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,373.94,0,0
13352,60,1,397.98,2011-10-10 13:55:00,2011-10-10 13:55:00,397.98,0,0
13354,71,1,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,743.53,0,0
13355,122,1,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,674.7,0,1
13356,80,1,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,768.24,0,0
13357,257,1,609.4,2011-03-27 13:56:00,2011-03-27 13:56:00,609.4,0,1
13358,269,1,439.03000000000003,2011-03-16 11:52:00,2011-03-16 11:52:00,439.03,0,1
13359,64,1,439.56,2011-10-07 09:30:00,2011-10-07 09:30:00,439.56,0,0
13362,9,4,3090.7400000000002,2011-02-25 11:33:00,2011-11-30 14:41:00,772.68,278,0
13363,18,2,992.5,2011-10-27 10:46:00,2011-11-22 12:40:00,496.25,26,0
13364,71,1,134.96,2011-09-29 18:13:00,2011-09-29 18:13:00,134.96,0,0
13365,34,2,2225.37,2011-05-06 12:00:00,2011-11-06 12:36:00,1112.68,184,0
13366,50,1,56.16,2011-10-20 13:37:00,2011-10-20 13:37:00,56.16,0,0
13368,257,2,623.4,2011-01-06 12:32:00,2011-03-28 09:59:00,311.7,80,1
13369,366,1,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,308.28,0,1
13370,372,1,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,754.87,0,1
13372,90,1,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,378.64,0,0
13373,61,3,3312.25,2011-03-08 14:35:00,2011-10-10 10:51:00,1104.08,215,0
13375,89,1,778.65,2011-09-12 10:19:00,2011-09-12 10:19:00,778.65,0,0
13376,99,3,1019.76,2011-04-19 13:03:00,2011-09-01 16:16:00,339.92,135,1
13379,26,3,572.56,2011-07-26 12:26:00,2011-11-13 13:45:00,190.85,110,0
13381,32,6,3639.31,2011-02-14 10:10:00,2011-11-08 11:58:00,606.55,267,0
13382,281,1,222.99,2011-03-04 10:03:00,2011-03-04 10:03:00,222.99,0,1
13384,31,7,4151.93,2011-06-14 12:47:00,2011-11-09 11:04:00,593.13,147,0
13385,330,1,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,534.57,0,1
13388,131,2,677.1,2011-07-31 12:52:00,2011-07-31 12:52:00,338.55,0,1
13389,11,3,797.96,2011-04-21 12:12:00,2011-11-28 14:01:00,265.99,221,0
13390,75,1,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,544.08,0,0
13391,204,1,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,59.8,0,1
13394,2,8,2520.02,2011-02-03 10:39:00,2011-12-08 11:36:00,315.0,308,0
13395,185,1,307.72,2011-06-07 15:04:00,2011-06-07 15:04:00,307.72,0,1
13396,29,2,1360.99,2011-01-24 13:37:00,2011-11-10 16:59:00,680.5,290,0
13397,73,5,1544.13,2011-01-04 13:50:00,2011-09-28 10:56:00,308.83,266,0
13398,192,1,457.34000000000003,2011-05-31 13:17:00,2011-05-31 13:17:00,457.34,0,1
13402,127,2,621.23,2010-12-02 17:12:00,2011-08-04 15:51:00,310.62,244,1
13403,18,1,75.0,2011-11-22 08:28:00,2011-11-22 08:28:00,75.0,0,0
13404,1,2,252.49,2011-05-11 11:57:00,2011-12-08 15:37:00,126.24,211,0
13405,74,3,572.451,2011-01-26 09:27:00,2011-09-26 17:01:00,190.82,243,0
13408,2,62,28117.04,2010-12-01 10:39:00,2011-12-08 09:05:00,453.5,371,0
13410,24,5,1003.06,2011-02-21 14:38:00,2011-11-15 15:33:00,200.61,267,0
13411,107,1,213.55,2011-08-24 13:57:00,2011-08-24 13:57:00,213.55,0,1
13414,134,3,1390.5,2011-02-16 12:13:00,2011-07-29 11:45:00,463.5,162,1
13416,44,2,712.5,2011-09-19 14:43:00,2011-10-27 08:56:00,356.25,37,0
13417,5,2,640.83,2011-05-18 16:26:00,2011-12-05 08:49:00,320.42,200,0
13418,12,18,6127.43,2010-12-02 10:45:00,2011-11-28 10:23:00,340.41,360,0
13419,64,1,221.06,2011-10-07 12:49:00,2011-10-07 12:49:00,221.06,0,0
13420,150,2,159.85,2011-06-22 11:35:00,2011-07-13 08:48:00,79.92,20,1
13421,40,2,1833.71,2011-02-22 15:46:00,2011-10-30 14:21:00,916.86,249,0
13422,64,1,2626.3,2011-10-06 13:42:00,2011-10-06 13:42:00,2626.3,0,0
13425,108,3,1624.21,2011-02-18 08:34:00,2011-08-23 17:13:00,541.4,186,1
13426,1,10,3641.32,2010-12-15 12:43:00,2011-12-09 08:59:00,364.13,358,0
13427,19,3,582.6,2011-05-08 15:58:00,2011-11-20 13:02:00,194.2,195,0
13428,10,1,201.78,2011-11-29 14:20:00,2011-11-29 14:20:00,201.78,0,0
13429,11,4,1006.8,2011-09-25 15:59:00,2011-11-29 09:10:00,251.7,64,0
13430,19,2,679.45,2011-09-14 14:26:00,2011-11-21 08:19:00,339.72,67,0
13431,67,2,1269.1,2011-09-12 11:25:00,2011-10-03 13:49:00,634.55,21,0
13434,74,2,534.24,2011-09-04 10:35:00,2011-09-26 14:30:00,267.12,22,0
13435,5,7,3809.89,2011-06-03 17:07:00,2011-12-04 14:45:00,544.27,183,0
13436,2,1,196.89,2011-12-08 10:33:00,2011-12-08 10:33:00,196.89,0,0
13437,14,7,3408.06,2011-06-02 14:30:00,2011-11-25 14:00:00,486.87,175,0
13439,255,1,283.71,2011-03-29 14:20:00,2011-03-29 14:20:00,283.71,0,1
13441,92,1,296.64,2011-09-09 09:38:00,2011-09-09 09:38:00,296.64,0,1
13447,23,3,1129.14,2011-11-04 10:10:00,2011-11-16 13:38:00,376.38,12,0
13448,17,6,3534.69,2010-12-01 10:52:00,2011-11-23 12:33:00,589.12,357,0
13449,24,1,291.88,2011-11-16 08:28:00,2011-11-16 08:28:00,291.88,0,0
13450,27,6,2043.72,2011-05-05 19:48:00,2011-11-13 11:54:00,340.62,191,0
13451,26,5,2898.2599999999998,2011-01-09 15:35:00,2011-11-13 15:58:00,579.65,308,0
13452,259,2,590.0,2011-03-14 11:38:00,2011-03-25 14:19:00,295.0,11,1
13453,166,2,356.98,2011-02-23 09:44:00,2011-06-27 09:34:00,178.49,123,1
13455,25,2,1058.34,2010-12-08 13:11:00,2011-11-15 11:21:00,529.17,341,0
13456,18,6,1766.72,2011-05-16 15:34:00,2011-11-22 09:18:00,294.45,189,0
13458,7,14,9646.57,2010-12-15 12:05:00,2011-12-02 15:29:00,689.04,352,0
13460,29,2,183.44,2011-10-21 09:50:00,2011-11-10 17:17:00,91.72,20,0
13461,39,3,1445.0,2011-06-29 10:23:00,2011-11-01 09:01:00,481.67,124,0
13462,253,1,151.5,2011-04-01 11:20:00,2011-04-01 11:20:00,151.5,0,1
13464,58,1,674.68,2011-10-12 15:01:00,2011-10-12 15:01:00,674.68,0,0
13466,184,1,307.90000000000003,2011-06-08 16:39:00,2011-06-08 16:39:00,307.9,0,1
13467,11,2,1071.91,2011-11-03 16:56:00,2011-11-29 10:01:00,535.96,25,0
13468,2,37,5704.97,2010-12-01 15:08:00,2011-12-08 10:39:00,154.19,371,0
13470,99,2,165.0,2011-08-16 17:06:00,2011-09-01 14:57:00,82.5,15,1
13471,1,4,2501.84,2011-10-23 13:10:00,2011-12-08 15:44:00,625.46,46,0
13473,61,2,422.64,2011-01-11 08:45:00,2011-10-10 11:20:00,211.32,272,0
13474,236,1,226.84,2011-04-17 13:53:00,2011-04-17 13:53:00,226.84,0,1
13475,191,4,1431.78,2011-02-14 12:36:00,2011-06-01 13:52:00,357.94,107,1
13476,179,2,1238.47,2011-03-03 14:43:00,2011-06-14 12:00:00,619.24,102,1
13477,38,6,1454.58,2011-02-21 12:29:00,2011-11-02 12:04:00,242.43,253,0
13479,201,2,300.95,2011-04-19 11:27:00,2011-05-23 10:45:00,150.48,33,1
13481,46,5,1804.56,2011-03-28 09:07:00,2011-10-25 09:07:00,360.91,211,0
13482,232,1,184.64000000000001,2011-04-21 17:03:00,2011-04-21 17:03:00,184.64,0,1
13483,66,1,140.34,2011-10-05 11:53:00,2011-10-05 11:53:00,140.34,0,0
13484,241,1,313.8,2011-04-12 16:30:00,2011-04-12 16:30:00,313.8,0,1
13485,233,1,454.24,2011-04-20 13:58:00,2011-04-20 13:58:00,454.24,0,1
13486,78,3,1122.41,2011-07-07 17:19:00,2011-09-22 13:13:00,374.14,76,0
13487,58,3,575.4,2010-12-21 14:54:00,2011-10-13 12:07:00,191.8,295,0
13488,17,13,8968.31,2010-12-07 13:01:00,2011-11-22 14:41:00,689.87,350,0
13489,105,4,449.52,2011-02-18 10:42:00,2011-08-26 13:16:00,112.38,189,1
13491,52,10,1215.82,2010-12-02 14:30:00,2011-10-19 08:32:00,121.58,320,0
13494,312,1,316.26000000000005,2011-02-01 11:58:00,2011-02-01 11:58:00,316.26,0,1
13495,8,5,2044.8700000000001,2010-12-06 15:14:00,2011-12-02 11:21:00,408.97,360,0
13496,11,2,653.33,2010-12-15 10:17:00,2011-11-29 10:58:00,326.67,349,0
13497,283,2,348.05,2010-12-06 11:37:00,2011-03-02 09:04:00,174.02,85,1
13499,18,5,1159.1100000000001,2011-03-15 08:52:00,2011-11-22 11:21:00,231.82,252,0
13500,23,3,1166.77,2011-08-09 12:20:00,2011-11-16 15:35:00,388.92,99,0
13502,17,3,292.0,2011-01-20 09:03:00,2011-11-23 10:39:00,97.33,307,0
13503,71,1,216.85,2011-09-29 13:23:00,2011-09-29 13:23:00,216.85,0,0
13504,64,1,295.93,2011-10-06 13:20:00,2011-10-06 13:20:00,295.93,0,0
13506,316,2,458.52,2010-12-05 12:15:00,2011-01-27 13:53:00,229.26,53,1
13507,3,4,2479.16,2011-07-17 11:50:00,2011-12-06 13:13:00,619.79,142,0
13508,244,1,110.97,2011-04-10 11:58:00,2011-04-10 11:58:00,110.97,0,1
13509,9,7,979.72,2011-02-28 13:27:00,2011-12-01 10:10:00,139.96,275,0
13510,1,4,1791.56,2011-06-09 09:32:00,2011-12-08 13:46:00,447.89,182,0
13512,261,1,251.21,2011-03-24 10:03:00,2011-03-24 10:03:00,251.21,0,1
13513,127,1,205.1,2011-08-05 11:50:00,2011-08-05 11:50:00,205.1,0,1
13514,74,1,152.20000000000002,2011-09-27 09:39:00,2011-09-27 09:39:00,152.2,0,0
13515,73,4,891.12,2011-04-06 10:33:00,2011-09-28 11:26:00,222.78,175,0
13516,21,3,1389.41,2011-04-15 11:06:00,2011-11-18 13:15:00,463.14,217,0
13517,60,3,2128.42,2011-06-13 08:44:00,2011-10-11 11:43:00,709.47,120,0
13518,86,1,627.16,2011-09-15 10:29:00,2011-09-15 10:29:00,627.16,0,0
13519,78,1,122.75,2011-09-22 18:24:00,2011-09-22 18:24:00,122.75,0,0
13521,1,3,1071.73,2011-11-29 15:09:00,2011-12-08 13:50:00,357.24,8,0
13522,30,1,125.80000000000001,2011-11-09 15:11:00,2011-11-09 15:11:00,125.8,0,0
13523,33,5,3964.88,2010-12-08 14:22:00,2011-11-06 15:11:00,792.98,333,0
13524,41,5,680.1800000000001,2011-05-04 12:26:00,2011-10-30 12:34:00,136.04,179,0
13525,15,2,628.78,2011-04-05 15:36:00,2011-11-25 12:01:00,314.39,233,0
13527,34,7,2242.36,2011-01-17 11:17:00,2011-11-06 12:04:00,320.34,293,0
13529,79,2,307.76,2011-05-19 11:50:00,2011-09-22 09:15:00,153.88,125,0
13531,205,2,483.8,2010-12-08 15:03:00,2011-05-18 16:56:00,241.9,161,1
13532,34,1,210.31,2011-11-06 12:25:00,2011-11-06 12:25:00,210.31,0,0
13533,183,3,269.09,2011-03-17 12:47:00,2011-06-10 11:54:00,89.7,84,1
13534,2,25,5870.08,2010-12-16 15:23:00,2011-12-07 14:52:00,234.8,355,0
13536,1,7,3444.39,2011-09-25 13:30:00,2011-12-08 16:38:00,492.06,74,0
13538,43,7,1280.85,2011-01-28 10:40:00,2011-10-27 16:34:00,182.98,272,0
13539,86,3,631.34,2011-02-03 15:23:00,2011-09-15 10:18:00,210.45,223,0
13544,40,2,276.06,2011-04-13 12:09:00,2011-10-31 11:57:00,138.03,200,0
13546,12,3,621.09,2011-05-23 12:14:00,2011-11-27 14:50:00,207.03,188,0
13548,96,2,678.16,2011-04-10 11:35:00,2011-09-04 14:50:00,339.08,147,1
13549,26,7,918.2,2011-04-11 13:42:00,2011-11-14 09:20:00,131.17,216,0
13551,319,1,91.80000000000001,2011-01-24 14:46:00,2011-01-24 14:46:00,91.8,0,1
13552,66,12,3740.07,2011-01-28 10:10:00,2011-10-04 15:19:00,311.67,249,0
13555,74,4,4098.88,2011-05-22 11:06:00,2011-09-27 12:36:00,1024.72,128,0
13557,28,2,584.0600000000001,2011-03-04 12:14:00,2011-11-11 15:24:00,292.03,252,0
13558,6,4,594.52,2011-10-02 13:01:00,2011-12-04 11:24:00,148.63,62,0
13560,7,1,171.42000000000002,2011-12-02 13:11:00,2011-12-02 13:11:00,171.42,0,0
13561,216,1,141.85999999999999,2011-05-08 12:39:00,2011-05-08 12:39:00,141.86,0,1
13562,82,3,1799.3300000000002,2011-04-08 12:42:00,2011-09-19 10:51:00,599.78,163,0
13563,84,2,777.53,2011-07-22 17:21:00,2011-09-16 14:45:00,388.76,55,0
13564,144,3,1724.67,2010-12-06 17:26:00,2011-07-18 14:33:00,574.89,223,1
13565,19,2,240.22,2011-01-09 14:28:00,2011-11-20 14:33:00,120.11,315,0
13566,41,2,856.84,2011-09-18 12:40:00,2011-10-30 11:59:00,428.42,41,0
13568,173,1,187.05,2011-06-19 14:42:00,2011-06-19 14:42:00,187.05,0,1
13569,17,2,338.62,2010-12-07 12:29:00,2011-11-22 13:07:00,169.31,350,0
13570,243,1,239.49,2011-04-10 13:36:00,2011-04-10 13:36:00,239.49,0,1
13571,13,12,2088.94,2011-03-31 12:43:00,2011-11-27 10:47:00,174.08,240,0
13572,206,1,1384.25,2011-05-18 11:59:00,2011-05-18 11:59:00,1384.25,0,1
13573,50,2,290.25,2011-03-31 14:47:00,2011-10-20 14:33:00,145.12,202,0
13575,23,5,732.07,2011-06-16 14:24:00,2011-11-16 13:14:00,146.41,152,0
13576,10,18,6717.34,2010-12-01 17:24:00,2011-11-29 15:34:00,373.19,362,0
13577,25,4,1687.6000000000001,2011-04-12 10:33:00,2011-11-14 15:19:00,421.9,216,0
13579,15,2,467.04,2010-12-05 16:10:00,2011-11-25 08:41:00,233.52,354,0
13581,309,1,118.0,2011-02-03 14:41:00,2011-02-03 14:41:00,118.0,0,1
13583,156,1,781.03,2011-07-07 10:40:00,2011-07-07 10:40:00,781.03,0,1
13584,307,1,142.4,2011-02-06 12:49:00,2011-02-06 12:49:00,142.4,0,1
13587,64,1,712.4,2011-10-07 12:31:00,2011-10-07 12:31:00,712.4,0,0
13588,16,9,2478.95,2011-03-29 15:53:00,2011-11-24 10:42:00,275.44,239,0
13589,15,2,379.65,2011-06-13 12:44:00,2011-11-25 12:10:00,189.82,164,0
13590,11,6,1981.92,2011-02-09 13:25:00,2011-11-28 12:54:00,330.32,291,0
13591,65,3,1117.13,2011-03-18 12:18:00,2011-10-06 12:26:00,372.38,202,0
13592,36,4,247.95999999999998,2011-03-20 14:01:00,2011-11-04 09:49:00,61.99,228,0
13593,108,5,2011.88,2011-01-07 16:32:00,2011-08-23 13:35:00,402.38,227,1
13594,53,1,396.97,2011-10-18 10:19:00,2011-10-18 10:19:00,396.97,0,0
13596,6,2,664.11,2011-11-27 11:57:00,2011-12-04 12:01:00,332.06,7,0
13598,47,1,160.04,2011-10-23 14:28:00,2011-10-23 14:28:00,160.04,0,0
13599,1,21,5149.92,2010-12-08 10:11:00,2011-12-08 16:10:00,245.23,365,0
13600,312,1,219.52,2011-01-31 15:27:00,2011-01-31 15:27:00,219.52,0,1
13601,45,2,693.32,2011-05-12 16:52:00,2011-10-25 17:31:00,346.66,166,0
13602,65,1,428.89,2011-10-06 11:47:00,2011-10-06 11:47:00,428.89,0,0
13603,26,1,164.34,2011-11-13 15:57:00,2011-11-13 15:57:00,164.34,0,0
13606,29,3,276.75,2011-02-01 11:42:00,2011-11-10 17:46:00,92.25,282,0
13607,40,1,675.51,2011-10-30 16:17:00,2011-10-30 16:17:00,675.51,0,0
13610,12,7,1082.33,2011-02-27 14:44:00,2011-11-27 15:38:00,154.62,273,0
13611,89,3,1154.4,2010-12-15 10:31:00,2011-09-11 14:51:00,384.8,270,0
13614,24,4,1585.46,2011-01-13 12:37:00,2011-11-15 14:47:00,396.36,306,0
13615,319,1,417.69,2011-01-25 08:21:00,2011-01-25 08:21:00,417.69,0,1
13617,40,3,544.18,2011-06-12 12:55:00,2011-10-30 13:50:00,181.39,140,0
13618,174,1,177.34,2011-06-19 11:09:00,2011-06-19 11:09:00,177.34,0,1
13621,117,1,213.85,2011-08-15 08:26:00,2011-08-15 08:26:00,213.85,0,1
13623,31,5,727.74,2011-02-15 13:08:00,2011-11-09 12:00:00,145.55,266,0
13626,253,1,257.23,2011-04-01 10:05:00,2011-04-01 10:05:00,257.23,0,1
13627,59,5,1638.47,2010-12-17 09:52:00,2011-10-11 14:20:00,327.69,298,0
13629,23,11,7792.36,2011-01-05 12:09:00,2011-11-16 13:21:00,708.4,315,0
13630,5,7,2031.78,2011-02-27 12:49:00,2011-12-04 15:16:00,290.25,280,0
13631,100,11,3070.42,2011-03-17 17:13:00,2011-09-01 09:57:00,279.13,167,1
13632,25,5,2118.93,2011-04-10 15:07:00,2011-11-15 10:51:00,423.79,218,0
13634,33,5,1547.3600000000001,2011-01-16 15:30:00,2011-11-06 13:40:00,309.47,293,0
13635,68,1,1071.03,2011-10-03 10:55:00,2011-10-03 10:55:00,1071.03,0,0
13636,37,5,949.12,2011-02-27 14:29:00,2011-11-03 10:30:00,189.82,248,0
13637,52,3,804.3,2011-04-27 13:06:00,2011-10-18 13:32:00,268.1,174,0
13638,16,1,122.64,2011-11-24 10:38:00,2011-11-24 10:38:00,122.64,0,0
13639,74,1,1033.34,2011-09-26 13:36:00,2011-09-26 13:36:00,1033.34,0,0
13642,216,1,312.28,2011-05-08 12:34:00,2011-05-08 12:34:00,312.28,0,1
13643,31,3,519.44,2011-06-07 11:40:00,2011-11-08 15:37:00,173.15,154,0
13644,16,4,2624.26,2011-08-26 11:53:00,2011-11-23 14:07:00,656.06,89,0
13645,120,1,252.1,2011-08-11 16:11:00,2011-08-11 16:11:00,252.1,0,1
13647,10,4,1648.1200000000001,2011-04-19 09:49:00,2011-11-30 12:00:00,412.03,225,0
13649,257,2,346.6,2010-12-08 14:46:00,2011-03-28 11:51:00,173.3,109,1
13650,17,6,1836.3400000000001,2011-03-17 12:37:00,2011-11-23 12:22:00,306.06,250,0
13651,35,2,94.2,2011-10-31 12:11:00,2011-11-04 14:59:00,47.1,4,0
13652,46,3,1095.08,2010-12-06 09:21:00,2011-10-25 08:51:00,365.03,322,0
13654,43,6,2707.33,2011-03-11 12:54:00,2011-10-27 16:24:00,451.22,230,0
13655,114,2,932.97,2011-04-12 09:53:00,2011-08-17 14:25:00,466.48,127,1
13656,165,2,379.65,2011-01-06 15:42:00,2011-06-28 10:31:00,189.82,172,1
13657,11,2,382.14,2011-05-22 12:35:00,2011-11-29 12:32:00,191.07,190,0
13658,10,5,2639.17,2011-05-19 17:15:00,2011-11-30 10:13:00,527.83,194,0
13659,206,2,1563.0,2011-01-23 12:08:00,2011-05-18 12:37:00,781.5,115,1
13662,86,3,881.26,2011-03-25 13:23:00,2011-09-15 12:04:00,293.75,173,0
13663,179,1,189.47,2011-06-13 15:44:00,2011-06-13 15:44:00,189.47,0,1
13666,60,3,84.65,2011-02-25 13:05:00,2011-10-10 15:39:00,28.22,227,0
13667,149,1,299.05,2011-07-13 15:42:00,2011-07-13 15:42:00,299.05,0,1
13668,3,21,6309.83,2010-12-12 12:35:00,2011-12-07 12:11:00,300.47,359,0
